202,"('did', 'id')"
203,"('did', 'ddid')"
204,"('did', 'di')"
205,"('did', 'idd')"
206,"('did', 'dud')"
207,"('did', 'ddi')"
208,"('did', 'dd')"
209,"('did', 'ddi')"
210,"('now', 'nnow')"
211,"('now', 'no')"
212,"('now', 'nwo')"
213,"('now', 'no')"
214,"('now', 'nwo')"
215,"('now', 'onw')"
216,"('now', 'mow')"
217,"('now', 'nnow')"
218,"('now', 'nw')"
219,"('now', 'ow')"
220,"('our', 'oir')"
221,"('our', 'aur')"
222,"('our', 'uur')"
223,"('our', 'aur')"
224,"('our', 'ou')"
225,"('our', 'or')"
226,"('our', 'oru')"
227,"('our', 'or')"
228,"('our', 'uur')"
229,"('our', 'ou')"
230,"('see', 'se')"
231,"('see', 'swe')"
232,"('see', 'sre')"
233,"('see', 'sae')"
234,"('see', 'ee')"
235,"('see', 'soe')"
236,"('see', 'ee')"
237,"('see', 'ee')"
238,"('see', 'se')"
239,"('see', 'se')"
240,"('its', 'tis')"
241,"('its', 'tis')"
242,"('its', 'it')"
243,"('its', 'ts')"
244,"('its', 'itts')"
245,"('its', 'ist')"
246,"('its', 'itts')"
247,"('its', 'is')"
248,"('its', 'itts')"
249,"('its', 'itts')"
250,"('got', 'ogt')"
251,"('got', 'hot')"
252,"('got', 'gto')"
253,"('got', 'ggot')"
254,"('got', 'ggot')"
255,"('got', 'gto')"
256,"('got', 'ggot')"
257,"('got', 'ggot')"
258,"('got', 'ot')"
259,"('got', 'ot')"
260,"('him', 'hik')"
261,"('him', 'hhim')"
262,"('him', 'hhim')"
263,"('him', 'hhim')"
264,"('him', 'gim')"
265,"('him', 'hhim')"
266,"('him', 'hhim')"
267,"('him', 'im')"
268,"('him', 'hhim')"
269,"('him', 'hmi')"
270,"('two', 'tow')"
271,"('two', 'ttwo')"
272,"('two', 'wto')"
273,"('two', 'tow')"
274,"('two', 'wo')"
275,"('two', 'wto')"
276,"('two', 'ttwo')"
277,"('two', 'ttwo')"
278,"('two', 'wo')"
279,"('two', 'ttwo')"
280,"('off', 'ofd')"
281,"('off', 'pff')"
282,"('off', 'of')"
283,"('off', 'pff')"
284,"('off', 'ofc')"
285,"('off', 'of')"
286,"('off', 'fof')"
287,"('off', 'fof')"
288,"('off', 'of')"
289,"('off', 'ofd')"
290,"('too', 'oto')"
291,"('too', 'tio')"
292,"('too', 'to')"
293,"('too', 'to')"
294,"('too', 'to')"
295,"('too', 'teo')"
296,"('too', 'to')"
297,"('too', 'top')"
298,"('too', 'to')"
299,"('too', 'tio')"
300,"('let', 'ley')"
301,"('let', 'elt')"
302,"('let', 'lte')"
303,"('let', 'lte')"
304,"('let', 'lt')"
305,"('let', 'lte')"
306,"('let', 'llet')"
307,"('let', 'ket')"
308,"('let', 'le')"
309,"('let', 'llet')"
310,"('big', 'bgi')"
311,"('big', 'bbig')"
312,"('big', 'nig')"
313,"('big', 'bih')"
314,"('big', 'bjg')"
315,"('big', 'bbig')"
316,"('big', 'ibg')"
317,"('big', 'ibg')"
318,"('big', 'bog')"
319,"('big', 'bif')"
320,"('few', 'ew')"
321,"('few', 'ffew')"
322,"('few', 'frw')"
323,"('few', 'efw')"
324,"('few', 'fwe')"
325,"('few', 'ffew')"
326,"('few', 'efw')"
327,"('few', 'fwe')"
328,"('few', 'dew')"
329,"('few', 'ffew')"
330,"('own', 'won')"
331,"('own', 'won')"
332,"('own', 'owm')"
333,"('own', 'owwn')"
334,"('own', 'owwn')"
335,"('own', 'owwn')"
336,"('own', 'wn')"
337,"('own', 'pwn')"
338,"('own', 'owwn')"
339,"('own', 'on')"
340,"('lot', 'llot')"
341,"('lot', 'llot')"
342,"('lot', 'llot')"
343,"('lot', 'llot')"
344,"('lot', 'lto')"
345,"('lot', 'lto')"
346,"('lot', 'lor')"
347,"('lot', 'lto')"
348,"('lot', 'llot')"
349,"('lot', 'lo')"
350,"('end', 'ned')"
351,"('end', 'ens')"
352,"('end', 'ennd')"
353,"('end', 'ebd')"
354,"('end', 'en')"
355,"('end', 'edn')"
356,"('end', 'ed')"
357,"('end', 'ned')"
358,"('end', 'edn')"
359,"('end', 'ens')"
360,"('use', 'ues')"
361,"('use', 'ue')"
362,"('use', 'ise')"
363,"('use', 'ise')"
364,"('use', 'ise')"
365,"('use', 'ue')"
366,"('use', 'usw')"
367,"('use', 'sue')"
368,"('use', 'ise')"
369,"('use', 'ude')"
370,"('man', 'msn')"
371,"('man', 'mman')"
372,"('man', 'amn')"
373,"('man', 'msn')"
374,"('man', 'mna')"
375,"('man', 'mna')"
376,"('man', 'an')"
377,"('man', 'amn')"
378,"('man', 'msn')"
379,"('man', 'amn')"
380,"('put', 'pt')"
381,"('put', 'ptu')"
382,"('put', 'ut')"
383,"('put', 'pit')"
384,"('put', 'ptu')"
385,"('put', 'ut')"
386,"('put', 'ptu')"
387,"('put', 'pit')"
388,"('put', 'pput')"
389,"('put', 'pur')"
390,"('old', 'od')"
391,"('old', 'olf')"
392,"('old', 'lod')"
393,"('old', 'lod')"
394,"('old', 'odl')"
395,"('old', 'olld')"
396,"('old', 'lld')"
397,"('old', 'ol')"
398,"('old', 'olld')"
399,"('old', 'od')"
400,"('lol', 'llol')"
401,"('lol', 'll')"
402,"('lol', 'kol')"
403,"('lol', 'lo')"
404,"('lol', 'lo')"
405,"('lol', 'll')"
406,"('lol', 'lpl')"
407,"('lol', 'lpl')"
408,"('lol', 'ol')"
409,"('lol', 'llo')"
410,"('fun', 'fum')"
411,"('fun', 'ufn')"
412,"('fun', 'ffun')"
413,"('fun', 'ffun')"
414,"('fun', 'fnu')"
415,"('fun', 'ufn')"
416,"('fun', 'un')"
417,"('fun', 'ffun')"
418,"('fun', 'ufn')"
419,"('fun', 'ufn')"
420,"('bad', 'bda')"
421,"('bad', 'bda')"
422,"('bad', 'bbad')"
423,"('bad', 'abd')"
424,"('bad', 'bas')"
425,"('bad', 'baf')"
426,"('bad', 'bbad')"
427,"('bad', 'bsd')"
428,"('bad', 'bda')"
429,"('bad', 'bbad')"
430,"('set', 'sey')"
431,"('set', 'est')"
432,"('set', 'sset')"
433,"('set', 'et')"
434,"('set', 'sdt')"
435,"('set', 'se')"
436,"('set', 'est')"
437,"('set', 'sset')"
438,"('set', 'aet')"
439,"('set', 'se')"
440,"('run', 'urn')"
441,"('run', 'rrun')"
442,"('run', 'rn')"
443,"('run', 'un')"
444,"('run', 'rin')"
445,"('run', 'rnu')"
446,"('run', 'urn')"
447,"('run', 'rn')"
448,"('run', 'rrun')"
449,"('run', 'rn')"
450,"('ago', 'gao')"
451,"('ago', 'ao')"
452,"('ago', 'igo')"
453,"('ago', 'gao')"
454,"('ago', 'ag')"
455,"('ago', 'afo')"
456,"('ago', 'agk')"
457,"('ago', 'igo')"
458,"('ago', 'go')"
459,"('ago', 'aho')"
460,"('win', 'wwin')"
461,"('win', 'qin')"
462,"('win', 'wn')"
463,"('win', 'iwn')"
464,"('win', 'wwin')"
465,"('win', 'wi')"
466,"('win', 'wwin')"
467,"('win', 'wwin')"
468,"('win', 'wun')"
469,"('win', 'wun')"
470,"('job', 'ojb')"
471,"('job', 'jo')"
472,"('job', 'jib')"
473,"('job', 'ob')"
474,"('job', 'ojb')"
475,"('job', 'jon')"
476,"('job', 'jib')"
477,"('job', 'ojb')"
478,"('job', 'jb')"
479,"('job', 'jjob')"
480,"('bit', 'bti')"
481,"('bit', 'bti')"
482,"('bit', 'nit')"
483,"('bit', 'bti')"
484,"('bit', 'bbit')"
485,"('bit', 'bbit')"
486,"('bit', 'it')"
487,"('bit', 'bbit')"
488,"('bit', 'ibt')"
489,"('bit', 'ibt')"
490,"('far', 'gar')"
491,"('far', 'ar')"
492,"('far', 'fra')"
493,"('far', 'ffar')"
494,"('far', 'ffar')"
495,"('far', 'fra')"
496,"('far', 'ffar')"
497,"('far', 'gar')"
498,"('far', 'afr')"
499,"('far', 'fr')"
500,"('god', 'ggod')"
501,"('god', 'ogd')"
502,"('god', 'ogd')"
503,"('god', 'gos')"
504,"('god', 'gos')"
505,"('god', 'go')"
506,"('god', 'gd')"
507,"('god', 'od')"
508,"('god', 'od')"
509,"('god', 'gd')"
510,"('top', 'op')"
511,"('top', 'op')"
512,"('top', 'op')"
513,"('top', 'gop')"
514,"('top', 'op')"
515,"('top', 'to')"
516,"('top', 'tp')"
517,"('top', 'too')"
518,"('top', 'to')"
519,"('top', 'tp')"
520,"('saw', 'ssaw')"
521,"('saw', 'swa')"
522,"('saw', 'saq')"
523,"('saw', 'sw')"
524,"('saw', 'asw')"
525,"('saw', 'swa')"
526,"('saw', 'swa')"
527,"('saw', 'sa')"
528,"('saw', 'ssaw')"
529,"('saw', 'ssaw')"
530,"('add', 'adf')"
531,"('add', 'ad')"
532,"('add', 'dad')"
533,"('add', 'dad')"
534,"('add', 'ad')"
535,"('add', 'ads')"
536,"('add', 'dd')"
537,"('add', 'ad')"
538,"('add', 'ad')"
539,"('add', 'ad')"
540,"('gon', 'go')"
541,"('gon', 'gn')"
542,"('gon', 'yon')"
543,"('gon', 'go')"
544,"('gon', 'gno')"
545,"('gon', 'gn')"
546,"('gon', 'gno')"
547,"('gon', 'gn')"
548,"('gon', 'ogn')"
549,"('gon', 'ggon')"
550,"('ask', 'ak')"
551,"('ask', 'assk')"
552,"('ask', 'ssk')"
553,"('ask', 'assk')"
554,"('ask', 'ak')"
555,"('ask', 'assk')"
556,"('ask', 'sk')"
557,"('ask', 'ak')"
558,"('ask', 'assk')"
559,"('ask', 'aks')"
560,"('eat', 'iat')"
561,"('eat', 'et')"
562,"('eat', 'eta')"
563,"('eat', 'iat')"
564,"('eat', 'rat')"
565,"('eat', 'et')"
566,"('eat', 'et')"
567,"('eat', 'et')"
568,"('eat', 'aet')"
569,"('eat', 'et')"
570,"('hit', 'hhit')"
571,"('hit', 'it')"
572,"('hit', 'it')"
573,"('hit', 'iht')"
574,"('hit', 'hti')"
575,"('hit', 'hhit')"
576,"('hit', 'hiy')"
577,"('hit', 'hhit')"
578,"('hit', 'hti')"
579,"('hit', 'hhit')"
580,"('car', 'cra')"
581,"('car', 'ccar')"
582,"('car', 'acr')"
583,"('car', 'cae')"
584,"('car', 'cra')"
585,"('car', 'ar')"
586,"('car', 'xar')"
587,"('car', 'acr')"
588,"('car', 'ca')"
589,"('car', 'cr')"
590,"('san', 'ssan')"
591,"('san', 'an')"
592,"('san', 'sna')"
593,"('san', 'ssan')"
594,"('san', 'sna')"
595,"('san', 'sna')"
596,"('san', 'ssan')"
597,"('san', 'an')"
598,"('san', 'an')"
599,"('san', 'sab')"
600,"('red', 'rred')"
601,"('red', 'rd')"
602,"('red', 'erd')"
603,"('red', 'ted')"
604,"('red', 'rred')"
605,"('red', 'rde')"
606,"('red', 'erd')"
607,"('red', 'ed')"
608,"('red', 'rde')"
609,"('red', 'res')"
610,"('son', 'sn')"
611,"('son', 'sson')"
612,"('son', 'so')"
613,"('son', 'eon')"
614,"('son', 'aon')"
615,"('son', 'som')"
616,"('son', 'sson')"
617,"('son', 'sno')"
618,"('son', 'sson')"
619,"('son', 'so')"
620,"('six', 'sx')"
621,"('six', 'ssix')"
622,"('six', 'si')"
623,"('six', 'ssix')"
624,"('six', 'ssix')"
625,"('six', 'sxi')"
626,"('six', 'si')"
627,"('six', 'ssix')"
628,"('six', 'sxi')"
629,"('six', 'sxi')"
630,"('hot', 'hto')"
631,"('hot', 'hto')"
632,"('hot', 'ht')"
633,"('hot', 'oht')"
634,"('hot', 'hhot')"
635,"('hot', 'got')"
636,"('hot', 'oht')"
637,"('hot', 'ht')"
638,"('hot', 'hpt')"
639,"('hot', 'hhot')"
640,"('cut', 'ct')"
641,"('cut', 'cit')"
642,"('cut', 'cu')"
643,"('cut', 'ct')"
644,"('cut', 'ut')"
645,"('cut', 'ct')"
646,"('cut', 'ctu')"
647,"('cut', 'ccut')"
648,"('cut', 'cu')"
649,"('cut', 'ccut')"
650,"('law', 'lwa')"
651,"('law', 'alw')"
652,"('law', 'llaw')"
653,"('law', 'alw')"
654,"('law', 'lw')"
655,"('law', 'alw')"
656,"('law', 'llaw')"
657,"('law', 'llaw')"
658,"('law', 'la')"
659,"('law', 'alw')"
660,"('mom', 'omm')"
661,"('mom', 'mmom')"
662,"('mom', 'mmo')"
663,"('mom', 'mmom')"
664,"('mom', 'mim')"
665,"('mom', 'mon')"
666,"('mom', 'omm')"
667,"('mom', 'mo')"
668,"('mom', 'omm')"
669,"('mom', 'omm')"
670,"('per', 'pper')"
671,"('per', 'oer')"
672,"('per', 'pre')"
673,"('per', 'prr')"
674,"('per', 'er')"
675,"('per', 'pre')"
676,"('per', 'er')"
677,"('per', 'pet')"
678,"('per', 'pre')"
679,"('per', 'er')"
680,"('art', 'atr')"
681,"('art', 'rat')"
682,"('art', 'ary')"
683,"('art', 'adt')"
684,"('art', 'rat')"
685,"('art', 'atr')"
686,"('art', 'rt')"
687,"('art', 'arrt')"
688,"('art', 'arrt')"
689,"('art', 'srt')"
690,"('men', 'mmen')"
691,"('men', 'mmen')"
692,"('men', 'mn')"
693,"('men', 'mwn')"
694,"('men', 'mne')"
695,"('men', 'emn')"
696,"('men', 'mmen')"
697,"('men', 'nen')"
698,"('men', 'emn')"
699,"('men', 'mmen')"
700,"('bed', 'bde')"
701,"('bed', 'bd')"
702,"('bed', 'ed')"
703,"('bed', 'ed')"
704,"('bed', 'bde')"
705,"('bed', 'ebd')"
706,"('bed', 'ebd')"
707,"('bed', 'ed')"
708,"('bed', 'ed')"
709,"('bed', 'bde')"
710,"('dog', 'og')"
711,"('dog', 'dpg')"
712,"('dog', 'dg')"
713,"('dog', 'dgo')"
714,"('dog', 'dgo')"
715,"('dog', 'do')"
716,"('dog', 'odg')"
717,"('dog', 'ddog')"
718,"('dog', 'ddog')"
719,"('dog', 'dgo')"
720,"('act', 'at')"
721,"('act', 'acct')"
722,"('act', 'ac')"
723,"('act', 'axt')"
724,"('act', 'ac')"
725,"('act', 'atc')"
726,"('act', 'cat')"
727,"('act', 'cat')"
728,"('act', 'acct')"
729,"('act', 'acct')"
730,"('oil', 'iol')"
731,"('oil', 'oik')"
732,"('oil', 'oli')"
733,"('oil', 'iil')"
734,"('oil', 'iil')"
735,"('oil', 'oi')"
736,"('oil', 'iil')"
737,"('oil', 'eil')"
738,"('oil', 'uil')"
739,"('oil', 'ool')"
740,"('tax', 'atx')"
741,"('tax', 'ttax')"
742,"('tax', 'tx')"
743,"('tax', 'tx')"
744,"('tax', 'atx')"
745,"('tax', 'ttax')"
746,"('tax', 'txa')"
747,"('tax', 'txa')"
748,"('tax', 'txa')"
749,"('tax', 'atx')"
750,"('age', 'agw')"
751,"('age', 'aeg')"
752,"('age', 'aeg')"
753,"('age', 'ige')"
754,"('age', 'ige')"
755,"('age', 'gae')"
756,"('age', 'ige')"
757,"('age', 'aeg')"
758,"('age', 'agr')"
759,"('age', 'ege')"
760,"('low', 'loe')"
761,"('low', 'llow')"
762,"('low', 'llow')"
763,"('low', 'low')"
764,"('low', 'llow')"
765,"('low', 'lo')"
766,"('low', 'ow')"
767,"('low', 'olw')"
768,"('low', 'loq')"
769,"('low', 'lwo')"
770,"('won', 'on')"
771,"('won', 'on')"
772,"('won', 'wom')"
773,"('won', 'wwon')"
774,"('won', 'qon')"
775,"('won', 'wwon')"
776,"('won', 'wpn')"
777,"('won', 'on')"
778,"('won', 'wn')"
779,"('won', 'wob')"
780,"('air', 'eir')"
781,"('air', 'ari')"
782,"('air', 'iar')"
783,"('air', 'ari')"
784,"('air', 'iar')"
785,"('air', 'ir')"
786,"('air', 'sir')"
787,"('air', 'ar')"
788,"('air', 'ari')"
789,"('air', 'aur')"
790,"('due', 'dur')"
791,"('due', 'deu')"
792,"('due', 'dur')"
793,"('due', 'dye')"
794,"('due', 'ude')"
795,"('due', 'ue')"
796,"('due', 'du')"
797,"('due', 'deu')"
798,"('due', 'ude')"
799,"('due', 'ue')"
800,"('led', 'les')"
801,"('led', 'lled')"
802,"('led', 'lde')"
803,"('led', 'eld')"
804,"('led', 'lwd')"
805,"('led', 'lef')"
806,"('led', 'ld')"
807,"('led', 'lled')"
808,"('led', 'ed')"
809,"('led', 'lled')"
810,"('bar', 'bra')"
811,"('bar', 'bra')"
812,"('bar', 'bbar')"
813,"('bar', 'var')"
814,"('bar', 'ba')"
815,"('bar', 'abr')"
816,"('bar', 'abr')"
817,"('bar', 'bra')"
818,"('bar', 'bbar')"
819,"('bar', 'bbar')"
820,"('ass', 'as')"
821,"('ass', 'asd')"
822,"('ass', 'as')"
823,"('ass', 'ss')"
824,"('ass', 'as')"
825,"('ass', 'as')"
826,"('ass', 'aas')"
827,"('ass', 'sss')"
828,"('ass', 'as')"
829,"('ass', 'asd')"
830,"('met', 'mmet')"
831,"('met', 'met')"
832,"('met', 'mmet')"
833,"('met', 'et')"
834,"('met', 'mmet')"
835,"('met', 'emt')"
836,"('met', 'mer')"
837,"('met', 'mt')"
838,"('met', 'mwt')"
839,"('met', 'mmet')"
840,"('box', 'obx')"
841,"('box', 'nox')"
842,"('box', 'bbox')"
843,"('box', 'bxo')"
844,"('box', 'ox')"
845,"('box', 'bxo')"
846,"('box', 'bxo')"
847,"('box', 'bx')"
848,"('box', 'boz')"
849,"('box', 'vox')"
850,"('fan', 'an')"
851,"('fan', 'afn')"
852,"('fan', 'gan')"
853,"('fan', 'dan')"
854,"('fan', 'an')"
855,"('fan', 'fna')"
856,"('fan', 'ffan')"
857,"('fan', 'afn')"
858,"('fan', 'fna')"
859,"('fan', 'fn')"
860,"('ill', 'lil')"
861,"('ill', 'il')"
862,"('ill', 'lil')"
863,"('ill', 'lil')"
864,"('ill', 'lil')"
865,"('ill', 'lil')"
866,"('ill', 'il')"
867,"('ill', 'il')"
868,"('ill', 'il')"
869,"('ill', 'il')"
870,"('sad', 'ssad')"
871,"('sad', 'sda')"
872,"('sad', 'sda')"
873,"('sad', 'ad')"
874,"('sad', 'ad')"
875,"('sad', 'ad')"
876,"('sad', 'ssad')"
877,"('sad', 'saf')"
878,"('sad', 'ssad')"
879,"('sad', 'sd')"
880,"('war', 'wa')"
881,"('war', 'wae')"
882,"('war', 'awr')"
883,"('war', 'wwar')"
884,"('war', 'awr')"
885,"('war', 'wwar')"
886,"('war', 'wwar')"
887,"('war', 'awr')"
888,"('war', 'wa')"
889,"('war', 'wa')"
890,"('ice', 'ce')"
891,"('ice', 'cie')"
892,"('ice', 'uce')"
893,"('ice', 'cie')"
894,"('ice', 'ic')"
895,"('ice', 'ece')"
896,"('ice', 'ce')"
897,"('ice', 'ece')"
898,"('ice', 'ce')"
899,"('ice', 'ce')"
900,"('sun', 'usn')"
901,"('sun', 'snu')"
902,"('sun', 'ssun')"
903,"('sun', 'su')"
904,"('sun', 'un')"
905,"('sun', 'usn')"
906,"('sun', 'ssun')"
907,"('sun', 'sin')"
908,"('sun', 'su')"
909,"('sun', 'dun')"
910,"('wan', 'wna')"
911,"('wan', 'an')"
912,"('wan', 'wwan')"
913,"('wan', 'wwan')"
914,"('wan', 'wna')"
915,"('wan', 'wn')"
916,"('wan', 'wna')"
917,"('wan', 'awn')"
918,"('wan', 'wwan')"
919,"('wan', 'wna')"
920,"('dad', 'ad')"
921,"('dad', 'ddad')"
922,"('dad', 'ddad')"
923,"('dad', 'dd')"
924,"('dad', 'ddad')"
925,"('dad', 'add')"
926,"('dad', 'ddad')"
927,"('dad', 'daf')"
928,"('dad', 'dd')"
929,"('dad', 'das')"
930,"('bro', 'bor')"
931,"('bro', 'br')"
932,"('bro', 'bor')"
933,"('bro', 'rbo')"
934,"('bro', 'bri')"
935,"('bro', 'br')"
936,"('bro', 'rbo')"
937,"('bro', 'bbro')"
938,"('bro', 'brl')"
939,"('bro', 'bbro')"
940,"('cat', 'ca')"
941,"('cat', 'cta')"
942,"('cat', 'ca')"
943,"('cat', 'ca')"
944,"('cat', 'vat')"
945,"('cat', 'act')"
946,"('cat', 'act')"
947,"('cat', 'cta')"
948,"('cat', 'act')"
949,"('cat', 'car')"
950,"('sex', 'ssex')"
951,"('sex', 'esx')"
952,"('sex', 'swx')"
953,"('sex', 'sxe')"
954,"('sex', 'sxe')"
955,"('sex', 'ssex')"
956,"('sex', 'esx')"
957,"('sex', 'ssex')"
958,"('sex', 'ex')"
959,"('sex', 'ssex')"
960,"('www', 'ww')"
961,"('www', 'ww')"
962,"('www', 'wew')"
963,"('www', 'ww')"
964,"('www', 'ww')"
965,"('www', 'ww')"
966,"('www', 'wqw')"
967,"('www', 'ww')"
968,"('www', 'ww')"
969,"('www', 'ww')"
970,"('sea', 'sa')"
971,"('sea', 'se')"
972,"('sea', 'sra')"
973,"('sea', 'sae')"
974,"('sea', 'sia')"
975,"('sea', 'sa')"
976,"('sea', 'ea')"
977,"('sea', 'sa')"
978,"('sea', 'sae')"
979,"('sea', 'esa')"
980,"('bag', 'abg')"
981,"('bag', 'vag')"
982,"('bag', 'bg')"
983,"('bag', 'abg')"
984,"('bag', 'vag')"
985,"('bag', 'abg')"
986,"('bag', 'bbag')"
987,"('bag', 'bbag')"
988,"('bag', 'bga')"
989,"('bag', 'bqg')"
990,"('mix', 'imx')"
991,"('mix', 'mmix')"
992,"('mix', 'mi')"
993,"('mix', 'imx')"
994,"('mix', 'mix')"
995,"('mix', 'mi')"
996,"('mix', 'mmix')"
997,"('mix', 'mxi')"
998,"('mix', 'ix')"
999,"('mix', 'mmix')"
1000,"('kid', 'kif')"
1001,"('kid', 'id')"
1002,"('kid', 'kdi')"
1003,"('kid', 'id')"
1004,"('kid', 'kdi')"
1005,"('kid', 'kis')"
1006,"('kid', 'kdi')"
1007,"('kid', 'kd')"
1008,"('kid', 'jid')"
1009,"('kid', 'kdi')"
1010,"('nfl', 'nl')"
1011,"('nfl', 'nl')"
1012,"('nfl', 'fnl')"
1013,"('nfl', 'fnl')"
1014,"('nfl', 'ngl')"
1015,"('nfl', 'nnfl')"
1016,"('nfl', 'fnl')"
1017,"('nfl', 'fnl')"
1018,"('nfl', 'nffl')"
1019,"('nfl', 'nlf')"
1020,"('bus', 'us')"
1021,"('bus', 'bu')"
1022,"('bus', 'bu')"
1023,"('bus', 'ubs')"
1024,"('bus', 'ubs')"
1025,"('bus', 'bis')"
1026,"('bus', 'bsu')"
1027,"('bus', 'bsu')"
1028,"('bus', 'bu')"
1029,"('bus', 'bsu')"
1030,"('fit', 'fti')"
1031,"('fit', 'ffit')"
1032,"('fit', 'fi')"
